pid,year,shape_score,shape_flag,shape_direction,shape_reasons,has_episode
AOI-0013,2021,0.4585606216010673,False,сильнее нормы,спад сдвинут на +57 дн.; амплитуда 0.30; пик сдвинут на -23 дн.,False
AOI-0013,2022,0.5941577725484914,True,сильнее нормы,пик сдвинут на -78 дн.; спад сдвинут на -86 дн.; старт роста сдвинут на -23 дн.,False
AOI-0013,2023,0.5281369666751927,False,сильнее нормы,спад сдвинут на +60 дн.; старт роста сдвинут на -25 дн.; амплитуда 0.22,False
AOI-0013,2024,0.476202800327293,False,сильнее нормы,спад сдвинут на +56 дн.; амплитуда 0.19; дней ниже нормы 0%,False
AOI-0013,2025,0.6297235160154598,True,сильнее нормы,спад сдвинут на -105 дн.; пик сдвинут на -80 дн.; амплитуда 0.18,False
AOI-0014,2010,0.38470576774588094,False,слабее нормы,амплитуда 0.65; пик сдвинут на -18 дн.; спад сдвинут на -15 дн.,False
AOI-0014,2011,0.4095396830216893,False,слабее нормы,старт роста сдвинут на +27 дн.; спад сдвинут на +28 дн.; пик сдвинут на +18 дн.,False
AOI-0014,2012,0.3866421235013301,False,слабее нормы,спад сдвинут на -22 дн.; суммарная вегетация 87% нормы; средний Z -0.3,False
AOI-0014,2013,0.45119518561088223,False,сильнее нормы,старт роста сдвинут на +42 дн.; спад сдвинут на +38 дн.; пик сдвинут на +31 дн.,True
AOI-0014,2014,0.40297395664817204,False,слабее нормы,старт роста сдвинут на +17 дн.; спад сдвинут на -23 дн.; суммарная вегетация 88% нормы,False
AOI-0014,2015,0.3775805361762691,False,слабее нормы,амплитуда 0.61; дней ниже нормы 4%; спад сдвинут на -17 дн.,False
AOI-0014,2016,0.4473900814744104,False,сильнее нормы,старт роста сдвинут на +39 дн.; спад сдвинут на +38 дн.; пик сдвинут на +28 дн.,True
AOI-0014,2017,0.38813806728393474,False,сильнее нормы,амплитуда 0.68; пик сдвинут на -21 дн.; пик 130% нормы,False
AOI-0014,2018,0.39769853025415547,False,слабее нормы,пик сдвинут на -31 дн.; спад сдвинут на -29 дн.; средний Z -0.3,True
AOI-0014,2019,0.4526375983824835,False,сильнее нормы,старт роста сдвинут на +40 дн.; средний Z +0.8; спад сдвинут на +24 дн.,True
AOI-0014,2020,0.41726796751829687,False,слабее нормы,дней ниже нормы 44%; пик сдвинут на -26 дн.; средний Z -0.5,True
AOI-0014,2021,0.37894533733227387,False,слабее нормы,амплитуда 0.67; пик 130% нормы; пик сдвинут на -12 дн.,False
AOI-0014,2022,0.46272921315828375,False,сильнее нормы,старт роста сдвинут на +45 дн.; пик сдвинут на +40 дн.; спад сдвинут на +41 дн.,True
AOI-0014,2023,0.4025060689972568,False,сильнее нормы,амплитуда 0.72; суммарная вегетация 114% нормы; пик сдвинут на -17 дн.,False
AOI-0014,2024,0.42290938063399924,False,слабее нормы,амплитуда 0.71; дней ниже нормы 31%; пик сдвинут на -27 дн.,True
AOI-0014,2025,0.4346207384785517,False,слабее нормы,пик 74% нормы; спад сдвинут на +26 дн.; амплитуда 0.32,True
AOI-0015,2010,0.4609609007095802,False,слабее нормы,пик сдвинут на +50 дн.; старт роста сдвинут на +26 дн.; спад сдвинут на +37 дн.,True
AOI-0015,2011,0.406536740589348,False,слабее нормы,старт роста сдвинут на +28 дн.; пик сдвинут на +17 дн.; суммарная вегетация 94% нормы,True
AOI-0015,2012,0.4559628091660456,False,слабее нормы,старт роста сдвинут на +52 дн.; пик сдвинут на +30 дн.; спад сдвинут на +31 дн.,False
AOI-0015,2013,0.38893794267171133,False,слабее нормы,спад сдвинут на -37 дн.; пик сдвинут на -16 дн.; суммарная вегетация 94% нормы,True
AOI-0015,2014,0.38415251291397606,False,сильнее нормы,спад сдвинут на -30 дн.; пик 131% нормы; пик сдвинут на -13 дн.,True
AOI-0015,2015,0.4776837658469617,False,сильнее нормы,старт роста сдвинут на +45 дн.; пик сдвинут на +60 дн.; спад сдвинут на +48 дн.,True
AOI-0015,2016,0.378386156839241,False,сильнее нормы,дней ниже нормы 0%; спад сдвинут на -24 дн.; суммарная вегетация 111% нормы,False
AOI-0015,2017,0.3842491423808616,False,слабее нормы,дней ниже нормы 0%; старт роста сдвинут на +11 дн.; амплитуда 0.61,False
AOI-0015,2018,0.3844482708711732,False,слабее нормы,дней ниже нормы 0%; пик 100% нормы; спад сдвинут на -18 дн.,False
AOI-0015,2019,0.39760299149724593,False,сильнее нормы,спад сдвинут на +29 дн.; средний Z +0.4; дней ниже нормы 0%,False
AOI-0015,2020,0.3841803126872878,False,слабее нормы,средний Z -0.4; дней ниже нормы 22%; суммарная вегетация 91% нормы,True
AOI-0015,2021,0.3980981436292409,False,слабее нормы,амплитуда 0.65; пик сдвинут на +18 дн.; старт роста сдвинут на +10 дн.,True
AOI-0015,2022,0.39929004384807437,False,сильнее нормы,амплитуда 0.69; пик 143% нормы; суммарная вегетация 115% нормы,False
AOI-0015,2023,0.5155204959149282,False,сильнее нормы,пик сдвинут на +73 дн.; спад сдвинут на +58 дн.; средний Z +0.9,True
AOI-0015,2024,0.45105060961204807,False,слабее нормы,дней ниже нормы 63%; спад сдвинут на -33 дн.; пик сдвинут на -21 дн.,True
AOI-0015,2025,0.406877876628514,False,слабее нормы,пик 81% нормы; суммарная вегетация 79% нормы; амплитуда 0.31,False
AOI-0016,2010,0.4264675852401792,False,сильнее нормы,суммарная вегетация 125% нормы; средний Z +0.7; пик сдвинут на -29 дн.,False
AOI-0016,2011,0.4537183305730337,False,сильнее нормы,старт роста сдвинут на +29 дн.; пик сдвинут на -32 дн.; суммарная вегетация 117% нормы,False
AOI-0016,2012,0.3856650824187104,False,сильнее нормы,средний Z +0.6; суммарная вегетация 119% нормы; дней ниже нормы 0%,False
AOI-0016,2013,0.46447838562445964,False,сильнее нормы,средний Z +1.3; суммарная вегетация 143% нормы; дней ниже нормы 0%,False
AOI-0016,2014,0.4179993676620599,False,сильнее нормы,пик сдвинут на -35 дн.; суммарная вегетация 118% нормы; средний Z +0.5,False
AOI-0016,2015,0.39288257133340104,False,сильнее нормы,дней ниже нормы 0%; пик сдвинут на +16 дн.; спад сдвинут на +16 дн.,False
AOI-0016,2016,0.43541195911306707,False,сильнее нормы,пик сдвинут на +32 дн.; спад сдвинут на +32 дн.; средний Z +0.7,False
AOI-0016,2017,0.4149237765306459,False,слабее нормы,старт роста сдвинут на +27 дн.; спад сдвинут на +31 дн.; пик сдвинут на +27 дн.,False
AOI-0016,2018,0.4669993556008488,False,слабее нормы,дней ниже нормы 46%; средний Z -0.8; суммарная вегетация 71% нормы,True
AOI-0016,2019,0.4364220748488493,False,слабее нормы,старт роста сдвинут на +38 дн.; пик сдвинут на +22 дн.; дней ниже нормы 26%,False
AOI-0016,2020,0.5347704360142638,False,слабее нормы,старт роста сдвинут на +44 дн.; дней ниже нормы 51%; средний Z -0.8,True
AOI-0016,2021,0.49049181661073793,False,слабее нормы,пик сдвинут на -46 дн.; спад сдвинут на -53 дн.; дней ниже нормы 40%,True
AOI-0016,2022,0.4498252503764249,False,слабее нормы,старт роста сдвинут на +45 дн.; пик 134% нормы; средний Z -0.3,True
AOI-0016,2023,0.5668147624371896,True,слабее нормы,дней ниже нормы 61%; спад сдвинут на -69 дн.; пик сдвинут на -49 дн.,True
AOI-0016,2024,0.5966715795687512,True,слабее нормы,дней ниже нормы 54%; пик сдвинут на -54 дн.; спад сдвинут на -66 дн.,True
